,Year,AMOC,AMOC_lwr,AMOC_upr
392,1292.0,0.8300661349373442,0.16035914148741748,1.4997437071492896
393,1293.0,0.8268853058482071,0.15710243481789346,1.4966427459736273
394,1294.0,0.8232839819304587,0.1534228419575233,1.4931237171400968
395,1295.0,0.8193133984908049,0.14937182236310825,1.4892374369131136
396,1296.0,0.8150076084527391,0.14498369166556604,1.4850175454054824
397,1297.0,0.8103815666551454,0.14027371627930826,1.4804786147945652
398,1298.0,0.8054371520679502,0.13524411967712865,1.4756222293583787
399,1299.0,0.8001741386644292,0.12989502385805982,1.4704480151084622
400,1300.0,0.7946002970577245,0.12423451646541775,1.4649637643123155
401,1301.0,0.7887357250463196,0.11828298137159364,1.4591897077115703
402,1302.0,0.7826097933216577,0.11207015288178217,1.4531552658533171
403,1303.0,0.7762522999863695,0.10562627511912129,1.446890109495459
404,1304.0,0.7696823200805746,0.0989709170537305,1.4404129635893945
405,1305.0,0.7628993052203933,0.09210403390782164,1.4337226794930324
406,1306.0,0.7558818582934754,0.08500472292741247,1.4267969962186824
407,1307.0,0.7485990941339365,0.07764262211661113,1.4196039086930343
408,1308.0,0.741035487369305,0.07000286969298064,1.4121265815466704
409,1309.0,0.7332226335056906,0.06211801099408584,1.4043952815957619
410,1310.0,0.7252642221458511,0.0540930493405981,1.396512611489007
411,1311.0,0.7173401069766099,0.04610940921349425,1.3886578055422936
412,1312.0,0.7096849691415005,0.03840328915104756,1.3810654380816862
413,1313.0,0.7025501961486681,0.031227161940059117,1.373987139786635
414,1314.0,0.6961633215316243,0.024808948516284415,1.3676507868460852
415,1315.0,0.6906956795857602,0.01931959373059106,1.362227967247903
416,1316.0,0.6862432371009067,0.014853974232637186,1.3578147541788406
417,1317.0,0.6828229879851684,0.011427486911351252,1.3544281527650095
418,1318.0,0.6803853194419577,0.008988693447118225,1.3520185722387092
419,1319.0,0.678838567826942,0.007444160952989169,1.3504944868070576
420,1320.0,0.6780775314264729,0.006687163353047308,1.3497510187279482
421,1321.0,0.6780064007803532,0.006620648699377223,1.3496928915308088
422,1322.0,0.6785505747662522,0.007168980472772703,1.3502462201666714
423,1323.0,0.679659112906037,0.00828032287458822,1.3513608892742615
424,1324.0,0.681302911941561,0.009924869822998894,1.3530085900204294
425,1325.0,0.6834704263170728,0.012090775715990435,1.3551782950907567
426,1326.0,0.6861589858812648,0.014775638403278278,1.3578673835126795
427,1327.0,0.6893605961961343,0.017971801087592755,1.361067881400925
428,1328.0,0.6930464263421237,0.021650602361603398,1.3647510929309596
429,1329.0,0.6971587601011111,0.02575428211895015,1.3688595142146405
430,1330.0,0.7016166393617723,0.030201667738940015,1.3733124213669545
431,1331.0,0.7063342209354088,0.03490665513607743,1.3780241823789354
432,1332.0,0.7112456463536208,0.03980325431963007,1.382929117624317
433,1333.0,0.7163273149334858,0.044868041936743444,1.3880038045155694
434,1334.0,0.721606727429975,0.05012911453242081,1.3932759618002697
435,1335.0,0.7271498219743864,0.05565338710514355,1.3988117895538923
436,1336.0,0.7330274742109336,0.06151287390928818,1.4046824219324554
437,1337.0,0.7392724835257397,0.06774132722962625,1.4109208421486785
438,1338.0,0.7458449747645997,0.07429932205308117,1.4174872357611417
439,1339.0,0.7526204289784618,0.0810621718997056,1.424257022381833
440,1340.0,0.759400421484906,0.0878307868387105,1.4310316248308874
441,1341.0,0.7659357031380657,0.09435500936596525,1.4375615830907083
442,1342.0,0.7719558236164803,0.10036354521754869,1.4435762279713347
443,1343.0,0.7772065558406486,0.10560169626405576,1.4488211979640657
444,1344.0,0.7814902874337495,0.10987194247978317,1.4530989248557369
445,1345.0,0.7846936721197485,0.11306154040850681,1.4562963000110725
446,1346.0,0.7867898801822392,0.11514450972697726,1.458386838618473
447,1347.0,0.7878192687058883,0.11616201834831356,1.4594112331682496
448,1348.0,0.7878628447169234,0.11619569106420348,1.4594507466223037
449,1349.0,0.7870189911530387,0.11534430766918892,1.4586039242526927
450,1350.0,0.7853860613360168,0.11370641399729227,1.4569691950710084
451,1351.0,0.7830505977291096,0.11136854811699641,1.45463309294431
452,1352.0,0.7800817712247502,0.10839967793121755,1.4516646933358006
453,1353.0,0.7765328252238597,0.10485266281736327,1.4481170641064134
454,1354.0,0.7724482473768215,0.10077148632726948,1.4440344653673538
455,1355.0,0.7678725662580107,0.0962001562189962,1.4394611944964044
456,1356.0,0.7628551392205476,0.0911876033957176,1.434446423457317
457,1357.0,0.7574467496995794,0.08578434022101153,1.4290408157998307
458,1358.0,0.7516892282660961,0.08003205888996029,1.423286120810753
459,1359.0,0.745605631985061,0.0739537401242361,1.4172053015437256
460,1360.0,0.7391992452340526,0.06755260555337646,1.4108015072846845
461,1361.0,0.732463371825221,0.06082190278645011,1.404067895889096
462,1362.0,0.7253971047942228,0.053760659224268856,1.3970035017490399
463,1363.0,0.718019988557556,0.04638826542549765,1.3896280436011932
464,1364.0,0.7103796206869456,0.03875194757230232,1.3819896513105934
465,1365.0,0.7025492972841505,0.030924331868230404,1.3741625049934965
466,1366.0,0.6946176905790113,0.022993227956843762,1.3662362804974038
467,1367.0,0.6866769910671578,0.015050112299486414,1.3583038518728032
468,1368.0,0.6788165036460969,0.007184064828486905,1.3504545086463167
469,1369.0,0.6711244831618055,-0.0005166143243880568,1.3427760183338586
470,1370.0,0.6636946565152166,-0.007959029957505548,1.3353623377812731
471,1371.0,0.6566305283216538,-0.01504288998274837,1.3283195141995674
472,1372.0,0.6500429796535152,-0.02166344363711517,1.3217639461937882
473,1373.0,0.6440416391323119,-0.02771877702316029,1.315812496076665
474,1374.0,0.6387233704521127,-0.033118394516316194,1.3105680275183635
475,1375.0,0.6341614584573846,-0.03779083989672524,1.3061053856394378
476,1376.0,0.6303989587176855,-0.04169184494715521,1.302466612299889
477,1377.0,0.6274484756548527,-0.04481518739728511,1.2996722294812901
478,1378.0,0.6252974516563259,-0.047186097116929886,1.2977246743642148
479,1379.0,0.6239158059483569,-0.0488502091769643,1.2966112180391929
480,1380.0,0.6232624653569637,-0.04986414940917114,1.296306573800569
481,1381.0,0.62328840991862,-0.050289522751874954,1.2967728399207985
482,1382.0,0.6239371734596673,-0.05019018478160985,1.2979585673634249
483,1383.0,0.6251467389108093,-0.04963010104153801,1.2998015884277545
484,1384.0,0.6268550380228883,-0.048669638155627776,1.3022372110159954
485,1385.0,0.6290067923252186,-0.04736131473210756,1.3052079749401804
486,1386.0,0.6315575151277177,-0.04574772597662913,1.3086693537988385
487,1387.0,0.6344723208381065,-0.043863132107437294,1.3125883107367735
488,1388.0,0.6377206631585965,-0.04173759676507557,1.3169360158728494
489,1389.0,0.6412706782811183,-0.03940073514989587,1.3216794237887015
490,1390.0,0.6450866217879515,-0.03688260530552902,1.3267765453112916
491,1391.0,0.6491300624763338,-0.03421188113023038,1.3321770788366858
492,1392.0,0.6533626707267391,-0.03141375701752896,1.3378264978707237
493,1393.0,0.6577482488219356,-0.028509683515672173,1.3436707541925157
494,1394.0,0.6622535646077664,-0.025518699884880234,1.349660175031389
495,1395.0,0.6668489307303526,-0.02245860813808425,1.3557524404520556
496,1396.0,0.6715089254207004,-0.01934607201878076,1.3619143970128107
497,1397.0,0.6762124404094606,-0.016196478463582038,1.3681219004954681
498,1398.0,0.6809411913611192,-0.013024825542165022,1.3743572801431325
499,1399.0,0.6856767841299788,-0.009847970409832115,1.3806050488133548
500,1400.0,0.6903970787587679,-0.006687734226116505,1.386846968089129
501,1401.0,0.6950725787589037,-0.0035735272573795118,1.3930567214008067
502,1402.0,0.6996635821613162,-0.0005424653109875073,1.3991937781307806
503,1403.0,0.7041190509222115,0.002359682566388605,1.4052019011586787
504,1404.0,0.7083780215031572,0.005079041701740571,1.4110116070765455
505,1405.0,0.712373878595223,0.007556840830026363,1.4165459788486716
506,1406.0,0.7160414139740098,0.009735440171297023,1.4217293847440258
507,1407.0,0.7193260995078162,0.011566942107018578,1.4264980361957227
508,1408.0,0.7221940407239997,0.013023093819976893,1.4308104671110458
509,1409.0,0.7246400743900377,0.014103938316099301,1.4346553152063644
510,1410.0,0.7266911787531397,0.014842215980123264,1.4380537077677726
511,1411.0,0.7284035724184743,0.015301710542218329,1.4410548345587937
512,1412.0,0.7298548437617527,0.01557060414221804,1.443726401628886
513,1413.0,0.7311351223157317,0.015753273173304962,1.4461446563892093
514,1414.0,0.7323404353401982,0.015962827121135312,1.4483880794815929
515,1415.0,0.7335670472800783,0.016312629194177596,1.4505342579202019
516,1416.0,0.734902537435558,0.016903104106446746,1.4526553620579492
517,1417.0,0.7364123710361501,0.017804524763875305,1.4548091797001628
518,1418.0,0.7381281591043122,0.019044067609872276,1.4570296306625508
519,1419.0,0.74004715550389,0.020606855694605842,1.4593256453049266
520,1420.0,0.7421459559263279,0.022451976226077915,1.4616928531343147
521,1421.0,0.7444015240435281,0.024534887934997536,1.46413272825043
522,1422.0,0.7468099858274018,0.02682708385752248,1.4666693820679413
523,1423.0,0.7493974929867587,0.02932903867836526,1.4693570223423944
524,1424.0,0.7522213205249509,0.032075753326483165,1.4722757081360753
525,1425.0,0.7553618202315276,0.03513522833739177,1.4755168398612202
526,1426.0,0.7589085534813043,0.0385986413034403,1.4791662816963458
527,1427.0,0.7629459649026102,0.042556753780813895,1.483300409535701
528,1428.0,0.7675436879262882,0.047085645335747155,1.4879814036967267
529,1429.0,0.7727541381667703,0.05224218808684776,1.4932569413760761
530,1430.0,0.7786158227085926,0.058066089276304106,1.4991644976834755
531,1431.0,0.7851568302965698,0.06458356779898285,1.5057343129124896
532,1432.0,0.7923942398245155,0.0718079702497734,1.5129873608607596
533,1433.0,0.8003319449540749,0.07973897370585964,1.520931724644963
534,1434.0,0.808963289433662,0.08836625463814628,1.5295642552978979
535,1435.0,0.8182802358345898,0.0976792226218629,1.5388793210105072
536,1436.0,0.8282812061945029,0.10767498846002763,1.5488767380993287
537,1437.0,0.8389644722234393,0.11835154018518794,1.5595555452407874
538,1438.0,0.8503040466060308,0.12968321879363257,1.570890240964584
