,Year,AMOC
582,1290.0,3.1341404005045197
583,1291.0,3.1347876895256004
584,1292.0,3.135488986695779
585,1293.0,3.1361801610399977
586,1294.0,3.1367831267334854
587,1295.0,3.1372180508281917
588,1296.0,3.1374183329413814
589,1297.0,3.1373427799732303
590,1298.0,3.1369806095410904
591,1299.0,3.1363490837748174
592,1300.0,3.1354865968128802
593,1301.0,3.134444186733989
594,1302.0,3.1332773746303957
595,1303.0,3.1320406034516735
596,1304.0,3.1307869474768673
597,1305.0,3.1295727552405888
598,1306.0,3.1284622217516724
599,1307.0,3.127526165689914
600,1308.0,3.1268338900764188
601,1309.0,3.1264422096439226
602,1310.0,3.1263869612623534
603,1311.0,3.126679841134676
604,1312.0,3.127310272882319
605,1313.0,3.128250168633074
606,1314.0,3.129458745789996
607,1315.0,3.130884644491241
608,1316.0,3.132465029799844
609,1317.0,3.134124418667701
610,1318.0,3.135776710507878
611,1319.0,3.1373316313269832
612,1320.0,3.1387039170689834
613,1321.0,3.1398232023210277
614,1322.0,3.140643001334146
615,1323.0,3.141147208795003
616,1324.0,3.1413525621850793
617,1325.0,3.1413061217719376
618,1326.0,3.1410780607639586
619,1327.0,3.140751327603555
620,1328.0,3.140410442804362
621,1329.0,3.140131521704695
622,1330.0,3.1399749236850965
623,1331.0,3.1399810661606313
624,1332.0,3.140168598055436
625,1333.0,3.140533081327591
626,1334.0,3.1410447201096394
627,1335.0,3.1416457284263317
628,1336.0,3.1422506381158186
629,1337.0,3.1427538513235276
630,1338.0,3.1430460720831013
631,1339.0,3.1430362156905773
632,1340.0,3.142670944754191
633,1341.0,3.141943323448492
634,1342.0,3.140886865674814
635,1343.0,3.1395593238338213
636,1344.0,3.138025840057945
637,1345.0,3.136349510945462
638,1346.0,3.134590947222933
639,1347.0,3.1328125647124425
640,1348.0,3.1310818624978363
641,1349.0,3.129469578477745
642,1350.0,3.1280417556614157
643,1351.0,3.1268484875798435
644,1352.0,3.125914480520824
645,1353.0,3.1252358452896725
646,1354.0,3.1247845707465234
647,1355.0,3.1245187770785363
648,1356.0,3.124394855897076
649,1357.0,3.124377712677545
650,1358.0,3.1244467432556546
651,1359.0,3.1245968982788077
652,1360.0,3.1248356817573995
653,1361.0,3.1251777906246274
654,1362.0,3.125639516582826
655,1363.0,3.126235197327368
656,1364.0,3.126976957160746
657,1365.0,3.127876298526286
658,1366.0,3.1289447632790157
659,1367.0,3.1301921296227144
660,1368.0,3.131622880079897
661,1369.0,3.1332325899708544
662,1370.0,3.1350050351298586
663,1371.0,3.136910553769647
664,1372.0,3.138906307871528
665,1373.0,3.1409388297837504
666,1374.0,3.142948694178157
667,1375.0,3.1448766478950496
668,1376.0,3.1466701061019013
669,1377.0,3.148288666311586
670,1378.0,3.1497073705311753
671,1379.0,3.1509169006833693
672,1380.0,3.1519209347416193
673,1381.0,3.1527323126976374
674,1382.0,3.153369767604022
675,1383.0,3.1538556077904465
676,1384.0,3.1542132363082045
677,1385.0,3.1544632428629646
678,1386.0,3.154618524937993
679,1387.0,3.1546808140889597
680,1388.0,3.154640546451309
681,1389.0,3.1544795907172225
682,1390.0,3.154174685935427
683,1391.0,3.1537000979428926
684,1392.0,3.153029766561959
685,1393.0,3.1521398323043224
686,1394.0,3.1510119815026583
687,1395.0,3.1496372699357735
688,1396.0,3.1480193875074467
689,1397.0,3.1461761749757935
690,1398.0,3.144138841962101
691,1399.0,3.141949252781345
692,1400.0,3.139656219358695
693,1401.0,3.137311755313665
694,1402.0,3.1349678281619395
695,1403.0,3.13267368433018
696,1404.0,3.1304737242152725
697,1405.0,3.128405989589953
698,1406.0,3.126501401245964
699,1407.0,3.124783885549089
700,1408.0,3.123271436851535
701,1409.0,3.121977976729428
702,1410.0,3.120915636012067
703,1411.0,3.120096865856175
704,1412.0,3.119535653482551
705,1413.0,3.1192472226878305
706,1414.0,3.119246040611225
707,1415.0,3.119542429181915
708,1416.0,3.1201386027259628
709,1417.0,3.1210253684069316
710,1418.0,3.1221808007887897
711,1419.0,3.1235716590469647
712,1420.0,3.1251571073844335
713,1421.0,3.1268933040691462
714,1422.0,3.1287371604496412
715,1423.0,3.130648114241579
716,1424.0,3.132587811011709
717,1425.0,3.134518591401267
718,1426.0,3.136402171467317
719,1427.0,3.1381998141330905
