,Year,AMOC,AMOC_lwr,AMOC_upr
0,393.00061728395053,42.65553096982878,38.63606454476917,46.792992709168566
1,394.00123456790107,42.8116842016994,38.794500989494296,46.94345281011357
2,395.0018518518518,42.96575720443173,38.95088007975851,47.091851499452645
3,396.00246913580236,43.117695634798636,39.105145932953484,47.23813495689679
4,397.0030864197531,43.26747760393833,39.257274624946575,47.38228154556995
5,398.00370370370365,43.41511035996971,39.40727129397996,47.52429852815834
6,399.0043209876542,43.56062621678313,39.55516629598888,47.66421803038411
7,400.00493827160494,43.70407817737801,39.701010921347134,47.802092698977
8,401.0055555555555,43.8455355648368,39.844873037519015,47.93799136628397
9,402.006172839506,43.98507985915764,39.98683289399596,48.07199491921709
10,403.00679012345677,44.12280085138117,40.12697922620835,48.20419248348138
11,404.0074074074073,44.25879316955859,40.26540572751848,48.33467797732543
12,405.00802469135806,44.393153203686886,40.402207922838805,48.46354706158778
13,406.0086419753086,44.52597645549431,40.537480470774526,48.59089451145481
14,407.0092592592591,44.65735535476941,40.6713149342111,48.71681205095124
15,408.0098765432099,44.78737758843036,40.80379806488909,48.84138669564527
16,409.0104938271604,44.91612489662522,40.93501056476908,48.9646995580189
17,410.01111111111095,45.0436718555861,41.06502588235355,49.086824639432784
18,411.0117283950617,45.17008270265291,41.193907224652165,49.20782568203744
19,412.01234567901224,45.295399910154664,41.32169685730959,49.32774484629882
20,413.0129629629628,45.419606195081,41.44838038779018,49.44656507424917
21,414.01358024691353,45.542510790858216,41.57377946176909,49.564097432760256
22,415.01419753086407,45.66344237286434,41.69726111139741,49.679676950171505
23,416.0148148148148,45.78054117058924,41.817064238742134,49.791461431552435
24,417.01543209876536,45.889699002371316,41.92927287282422,49.895381252046434
25,418.0160493827159,45.93836382488471,41.98168151237432,49.939409225163246
26,419.01666666666665,45.97468938027163,42.02192607387559,49.97122593199132
27,420.0172839506172,45.99868218937764,42.049973909928156,49.990839031454954
28,421.0179012345677,46.01040413478926,42.06585109369584,49.99831147713482
29,422.0185185185185,46.00997404471044,42.06964502800197,49.99376306016562
30,423.019135802469,45.997567598650754,42.061505164256516,49.97737026847127
31,424.01975308641977,45.97341500023802,42.041641138461955,49.94936391513622
